,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,BikeBuyer,AreaCode,Sex,Married,JobType,EducationType,Country,Income,AgeBracket,ChildrenFlag
4106,0,2,0,0,500,1,1,3,1,1,0,2,1
4107,1,2,1,0,500,1,1,3,4,1,0,2,1
4108,1,0,0,0,500,1,1,4,3,2,0,0,0
4109,1,0,0,1,500,1,1,4,3,3,0,1,1
4110,1,0,0,0,500,1,1,3,3,2,0,1,1
4111,1,0,0,0,500,1,1,3,3,3,1,1,1
4112,1,0,0,0,500,1,0,3,3,3,1,1,1
4113,1,0,0,0,500,0,1,3,3,3,0,1,1
4114,1,0,0,0,500,1,1,3,3,2,0,1,1
4115,1,0,0,0,500,1,1,3,3,2,2,3,1
4116,1,0,0,0,500,1,1,3,3,3,0,2,1
4117,1,0,0,0,500,0,1,3,3,3,1,1,1
4118,1,0,0,0,500,0,1,4,0,3,0,1,1
4119,1,0,0,0,500,0,1,4,0,2,0,1,1
4120,1,0,0,0,500,1,1,3,0,4,0,1,1
4121,1,1,0,0,500,0,0,4,1,3,0,2,1
4122,1,0,0,0,500,1,0,3,0,4,0,2,1
4123,1,0,0,0,500,0,1,4,1,4,0,2,1
4124,1,0,0,0,500,0,1,4,1,4,0,2,1
4125,1,0,0,0,500,1,1,3,0,2,1,2,1
4126,1,1,0,0,500,1,1,4,1,3,0,2,1
4127,1,1,0,0,500,1,0,4,1,3,0,2,1
4128,0,1,0,0,500,0,1,4,1,1,0,0,0
4129,0,1,0,0,500,0,1,4,1,1,0,0,0
4130,1,0,1,0,555,1,1,1,0,0,1,0,1
4131,1,1,1,0,555,1,1,1,0,0,1,0,1
4132,1,1,1,1,555,0,1,1,0,5,1,0,1
4133,1,0,0,0,555,1,1,0,3,0,3,0,1
4134,1,0,0,0,555,0,1,0,3,0,2,0,1
4135,1,0,2,1,555,0,0,1,0,0,1,0,1
4136,1,0,2,0,555,0,0,1,0,0,0,0,1
4137,0,0,2,1,555,0,0,1,0,0,1,0,1
4138,1,0,2,0,555,1,1,1,0,0,0,0,1
4139,1,0,2,1,555,0,0,1,0,0,1,0,1
4140,1,0,0,0,555,0,0,0,3,0,2,0,1
4141,1,0,0,1,555,1,0,0,3,0,3,0,1
4142,1,0,0,0,555,0,1,0,3,5,3,0,1
4143,1,0,0,0,555,0,1,0,3,0,2,0,1
4144,1,0,0,0,555,0,1,0,3,0,2,0,1
4145,1,0,0,0,555,0,1,0,3,0,2,0,1
4146,1,0,0,0,555,0,1,0,3,0,2,0,1
4147,1,0,0,1,555,1,1,0,3,0,3,0,1
4148,1,0,0,0,555,1,0,0,3,0,3,0,1
4149,1,0,0,0,555,1,1,0,3,5,3,0,1
4150,1,0,2,1,555,0,0,1,0,0,2,0,1
4151,0,0,2,1,555,0,0,1,0,5,2,0,1
4152,1,1,2,1,555,0,0,1,0,0,2,0,1
4153,1,1,2,1,555,1,1,1,0,0,2,0,1
4154,1,2,5,1,555,1,1,1,2,0,1,0,1
4155,1,2,5,1,555,0,0,1,2,0,1,0,1
4156,0,1,0,0,555,0,1,0,0,0,1,0,0
4157,1,0,0,0,555,0,1,0,3,5,2,0,1
4158,1,0,0,0,555,1,1,0,3,0,3,0,1
4159,1,0,0,0,555,1,1,0,3,0,3,0,1
4160,1,0,0,0,555,1,1,0,3,0,3,0,1
4161,0,1,0,0,555,1,0,0,0,0,1,0,0
4162,1,1,2,0,555,0,0,1,0,0,1,0,1
4163,0,1,2,0,555,1,0,1,0,0,1,0,1
4164,0,1,2,1,555,0,0,1,0,0,0,0,1
4165,1,0,0,0,555,1,0,0,3,0,2,0,0
4166,1,0,0,1,555,0,1,0,3,5,2,0,0
4167,1,0,0,0,555,0,1,0,3,0,2,0,0
4168,1,0,0,1,555,1,1,0,3,0,3,0,0
4169,1,0,0,0,555,1,1,0,3,0,3,0,1
4170,1,0,0,1,555,0,1,0,3,5,2,0,1
4171,1,0,0,0,555,1,1,0,3,0,3,0,1
4175,1,2,5,1,555,0,0,0,3,0,2,0,1
4176,1,2,5,1,555,0,0,0,3,0,3,0,1
4177,1,2,5,1,555,1,1,0,3,0,3,0,1
4178,1,2,5,1,555,1,1,0,3,0,3,0,1
4179,1,0,0,0,555,1,0,0,3,0,3,0,1
4180,0,2,0,0,555,0,1,3,4,0,0,3,1
4181,0,1,0,0,555,0,0,0,0,0,1,1,0
4182,1,3,3,0,555,0,0,1,0,0,3,1,1
4183,1,1,0,1,555,1,0,0,0,0,2,1,0
4184,1,2,4,1,555,1,1,1,0,0,1,1,1
4185,1,3,4,0,555,0,0,1,0,0,0,1,1
4186,0,2,2,1,555,0,0,1,0,5,0,1,1
4187,0,2,2,0,555,0,0,1,0,0,0,1,1
4188,1,2,2,0,555,1,1,0,0,0,2,1,1
4189,1,2,2,1,555,1,1,0,0,0,3,1,1
4190,0,2,2,0,555,0,0,0,0,5,2,1,1
4191,1,2,2,1,555,1,1,0,0,0,3,1,1
4195,1,2,2,1,555,1,0,0,0,0,3,1,1
4196,0,1,0,0,555,0,0,0,0,0,1,0,0
4197,1,2,2,1,555,1,0,0,0,0,3,1,1
4198,1,2,2,1,555,1,1,0,0,0,2,1,1
4199,1,0,2,0,555,0,1,0,3,0,2,1,1
4200,0,0,2,1,555,1,0,0,3,0,3,1,1
4201,0,1,0,1,555,1,0,0,0,0,3,1,1
4202,0,1,0,1,555,1,0,0,0,0,3,1,1
4203,0,1,0,0,555,0,0,0,0,0,2,1,1
4204,0,1,0,0,555,0,0,0,0,0,1,1,1
4205,1,2,3,0,555,0,1,1,2,0,0,1,1
4206,1,3,3,1,555,1,1,1,2,0,0,1,1
4207,1,1,0,0,555,0,1,1,1,0,1,1,1
4208,1,2,2,0,555,0,1,1,2,0,0,1,1
4209,0,1,0,0,555,1,0,1,1,5,1,0,0
4210,0,1,0,0,555,1,0,1,1,0,0,0,0
4211,1,1,0,0,555,0,0,1,1,0,0,0,0
4212,0,1,0,0,555,1,0,1,1,0,1,0,0
4213,0,1,0,1,555,0,0,0,3,0,2,0,0
4214,1,1,0,0,555,0,1,1,1,0,2,1,1
4215,1,1,0,1,555,1,1,1,1,5,2,1,1
4216,1,1,0,0,555,1,1,1,1,0,2,1,1
4217,1,1,0,0,555,0,1,1,1,0,1,1,1
4218,1,0,0,1,500,1,0,3,3,4,1,1,1
4222,1,0,3,1,555,1,0,0,0,0,3,1,1
4223,1,0,3,1,555,0,0,0,0,0,2,1,1
4224,1,0,3,1,555,1,1,0,0,0,2,1,1
4225,0,1,3,1,555,1,1,0,0,5,3,1,1
4226,1,1,0,1,555,1,1,0,3,5,3,1,1
4227,1,0,0,0,555,0,1,0,3,5,3,1,1
4228,1,1,0,1,555,1,1,1,1,0,3,1,1
4229,1,1,0,0,555,0,1,1,1,0,2,1,1
4230,0,1,2,1,555,0,0,0,0,0,2,1,1
4231,1,1,0,1,555,1,0,0,0,5,3,1,1
4232,0,2,4,1,555,1,0,0,0,0,3,1,1
4233,0,2,4,1,555,1,0,0,0,0,3,1,1
4234,1,1,2,1,500,1,1,0,0,1,3,0,1
4235,1,1,4,1,500,0,0,2,3,1,3,0,1
4236,1,1,4,0,500,0,1,2,3,1,3,0,1
4237,1,1,4,1,500,0,1,2,3,1,3,0,1
4238,1,1,2,1,500,0,0,0,0,1,2,0,1
4239,1,1,2,1,500,1,1,0,0,1,3,0,1
4240,1,1,2,1,500,0,0,0,0,1,2,0,1
4241,1,1,2,1,500,1,1,0,0,1,3,0,1
4242,1,3,5,1,500,1,1,0,0,1,3,0,1
4243,1,0,0,0,500,1,1,2,3,1,3,0,1
4244,1,1,0,0,500,0,1,2,3,1,3,0,1
4245,1,1,0,0,500,0,1,2,3,1,3,0,1
4246,1,1,0,0,500,1,1,2,3,1,3,0,1
4247,1,0,0,0,500,1,1,2,3,1,3,0,1
4248,1,2,0,0,500,1,0,2,3,1,3,0,1
4249,1,4,5,1,500,0,1,0,0,1,2,0,1
4250,1,2,5,1,500,0,0,2,3,1,3,0,1
4251,1,0,0,0,500,1,1,0,0,1,3,0,0
4252,1,2,2,1,555,0,0,0,1,0,3,1,1
4256,1,0,0,0,500,1,1,0,0,1,3,0,1
4257,1,1,3,0,500,0,0,0,0,1,1,1,1
4258,1,2,3,1,500,1,0,0,0,1,3,1,1
4259,1,4,5,0,500,1,1,0,0,1,3,0,1
4260,1,4,5,1,500,0,1,0,0,1,2,0,1
4261,0,1,0,1,500,1,0,0,0,1,2,0,0
4262,1,2,3,1,500,1,1,0,0,1,3,1,1
4263,1,2,4,1,500,1,1,0,0,1,2,1,1
4264,0,3,4,1,500,1,1,0,0,1,3,1,1
4265,0,1,0,1,500,1,0,0,0,1,2,1,0
4266,0,1,0,1,500,0,0,3,1,4,0,0,0
4267,0,1,0,0,500,0,0,3,1,2,1,0,0
4268,1,1,0,0,500,0,0,4,2,3,0,0,0
4269,0,1,0,1,500,1,0,4,2,2,1,0,0
4270,0,2,2,0,555,0,0,1,0,0,2,1,1
4274,1,0,1,0,500,0,1,1,0,2,1,0,1
4275,0,1,0,1,500,0,0,4,2,2,0,0,0
4276,0,1,0,0,500,0,0,4,2,3,0,0,0
4277,0,1,0,1,500,0,0,4,2,3,0,0,0
4278,1,1,1,0,500,1,1,1,0,4,1,0,1
4279,1,1,1,0,500,1,1,1,0,2,1,0,1
4280,0,0,0,1,500,0,0,1,3,2,1,0,0
4281,0,1,0,0,555,1,0,4,2,4,0,0,0
4282,1,1,1,0,500,1,1,3,1,4,1,0,1
4283,1,1,1,0,500,1,1,3,1,4,1,0,1
4284,1,0,2,0,500,1,0,3,1,4,1,0,1
4285,1,2,0,1,500,1,0,4,4,2,0,0,0
4286,0,2,0,0,500,0,1,4,4,2,0,0,0
4287,0,2,0,0,500,0,0,4,4,4,0,0,0
4288,0,1,0,0,500,1,0,4,2,2,0,0,0
4289,0,1,0,0,500,0,0,4,2,2,0,0,0
4290,1,1,2,1,500,1,0,3,1,3,0,0,1
4291,1,0,0,0,500,0,1,3,0,2,1,2,1
4292,0,1,0,0,500,0,1,4,1,1,0,0,0
4293,1,1,0,0,500,1,0,4,1,1,0,0,0
4294,1,1,0,0,500,1,1,4,1,1,0,0,0
4295,1,2,0,0,500,0,0,4,2,1,0,0,0
4296,1,2,0,0,500,1,0,4,2,1,0,0,0
4297,0,0,0,0,500,1,1,3,0,1,0,0,0
4298,0,0,1,0,500,0,0,4,2,1,0,0,1
4299,1,0,0,0,500,0,1,3,0,1,0,0,0
4300,1,0,0,0,500,1,1,3,0,1,0,0,0
4301,1,0,0,0,500,0,1,3,0,4,1,2,1
4302,0,0,1,1,500,1,0,4,1,3,0,1,1
4303,0,0,1,0,500,0,0,4,1,3,0,1,1
4304,1,0,0,0,500,0,1,3,3,2,1,1,1
4305,1,0,0,1,500,1,0,3,3,2,2,1,1
4306,0,1,1,1,500,1,0,4,2,3,0,1,1
4307,1,0,1,0,500,0,1,4,1,4,0,1,1
4308,0,0,1,1,500,1,0,4,1,4,0,1,1
4309,1,0,0,0,500,1,1,3,3,2,1,1,1
4310,0,1,1,0,500,0,0,4,2,3,0,1,1
4311,1,1,0,0,500,0,1,4,1,4,0,1,1
4312,1,1,0,0,500,0,1,4,1,2,0,1,1
4313,1,0,0,0,500,1,1,3,3,2,1,1,1
4314,1,0,0,0,500,0,1,3,0,2,0,1,1
4315,1,0,0,0,500,0,1,3,0,3,1,1,0
4316,1,0,0,1,500,0,0,3,0,4,0,1,0
4317,1,0,0,0,500,0,1,3,0,3,1,1,0
4318,1,0,0,0,500,1,1,3,0,4,1,0,0
4319,0,0,0,0,500,1,1,3,3,2,2,0,0
4320,1,0,0,0,500,0,1,3,3,2,1,0,0
4321,0,1,0,0,500,1,0,4,1,2,0,0,0
4322,1,1,0,0,500,1,0,4,1,4,0,0,0
4323,0,1,0,0,500,1,0,4,1,3,0,0,0
4324,1,0,0,1,500,1,0,3,0,4,1,0,0
4325,1,0,0,0,500,1,1,3,3,4,2,0,0
4326,1,0,0,0,500,1,0,3,3,3,2,0,0
4327,1,0,0,0,500,0,1,3,3,3,1,0,0
4328,1,0,0,0,500,0,1,3,3,3,2,0,0
4329,0,2,0,0,500,0,1,4,2,4,0,1,1
4330,1,1,2,1,500,0,1,0,1,2,3,1,1
4331,1,2,0,0,500,0,0,2,0,4,3,2,1
4332,0,2,0,0,500,0,0,0,1,4,3,2,1
4333,0,2,0,0,500,1,0,0,1,4,3,2,1
4334,1,4,4,0,500,0,1,2,0,4,3,2,1
4335,1,4,4,0,500,1,1,2,0,2,3,2,1
4336,1,2,1,1,500,1,1,0,2,3,3,2,1
4337,1,2,1,0,500,1,1,0,2,3,2,2,1
4338,0,2,0,0,500,0,0,0,1,4,3,2,1
4339,1,2,1,1,500,1,1,0,2,2,3,1,1
4340,1,2,1,0,500,1,1,0,2,2,3,1,1
4341,1,2,1,1,500,0,0,0,2,4,3,1,1
4342,1,2,5,0,500,1,1,0,4,2,3,1,1
4343,1,3,4,1,500,1,1,2,0,3,3,1,1
4344,1,3,5,0,500,1,1,2,0,2,3,1,1
4345,1,2,1,0,500,1,1,0,1,3,3,1,1
4346,0,3,5,1,500,0,1,0,1,2,3,1,1
4347,1,3,5,1,500,0,1,0,2,2,3,1,1
4348,1,2,2,1,500,0,1,0,2,4,2,1,1
4349,1,3,1,0,500,1,0,0,2,4,3,1,1
4350,1,4,4,1,500,1,1,2,1,4,3,2,1
4351,1,3,1,0,500,0,1,2,2,3,3,2,1
4352,1,3,5,0,500,0,1,2,1,4,3,2,1
4353,1,3,5,1,500,0,1,2,2,4,3,2,1
4354,1,3,1,0,500,0,1,1,4,3,1,2,1
4355,0,3,1,0,500,0,1,2,2,3,2,2,1
4356,1,4,5,1,500,0,1,2,2,2,3,2,1
4357,1,4,5,1,500,0,1,0,4,2,3,2,1
4358,1,2,0,0,500,0,0,1,4,3,3,2,1
4359,0,3,0,1,500,0,0,0,0,1,1,0,0
4360,0,2,0,0,500,1,0,0,0,1,3,0,0
4361,0,2,0,0,500,0,0,0,0,1,2,0,0
4362,1,3,0,0,500,0,1,0,0,1,2,0,0
4363,1,4,0,0,500,0,1,0,0,1,1,0,0
4364,0,3,0,1,500,0,0,0,0,1,3,0,0
4365,0,3,0,0,500,0,1,0,0,1,2,0,0
4366,1,3,0,0,500,0,1,0,0,1,3,0,0
4367,0,3,0,0,500,1,0,0,0,1,3,0,0
4368,0,3,0,0,500,1,1,0,0,1,3,0,0
4369,1,3,0,0,500,0,1,0,0,1,2,0,0
4370,0,3,5,1,500,1,1,2,1,1,3,0,1
4371,0,3,0,0,500,0,1,0,0,1,3,0,0
4372,1,3,0,0,500,1,1,0,0,1,3,0,0
4373,0,4,0,1,500,1,0,0,0,1,3,0,0
4374,1,1,0,0,555,0,1,3,1,0,0,1,1
4378,1,4,5,1,500,0,1,0,4,1,2,0,1
4379,1,4,5,0,500,0,1,0,4,1,3,0,1
4380,1,2,4,1,555,0,1,2,3,0,3,2,1
4381,1,3,4,1,555,1,0,2,3,0,3,2,1
4382,1,3,4,0,555,0,1,2,3,0,3,2,1
4383,1,2,0,0,555,1,1,2,0,0,3,2,1
4384,1,2,0,0,555,1,1,2,0,0,3,2,1
4385,1,2,0,0,555,0,1,2,0,0,3,2,1
4386,1,2,0,0,555,0,1,2,0,0,3,2,1
4387,0,3,4,0,555,0,1,2,3,0,3,2,1
4388,1,3,4,0,555,0,1,2,3,0,3,2,1
4389,1,3,4,0,555,1,1,2,3,0,3,2,1
4390,1,3,4,0,555,0,1,2,0,0,3,2,1
4391,1,2,0,0,555,1,1,2,0,0,2,2,1
4392,1,2,0,0,555,1,1,2,0,5,2,2,1
4393,1,2,0,0,555,0,0,2,0,0,2,2,1
4394,0,2,0,0,555,0,1,0,1,0,1,0,0
4395,1,2,0,1,500,0,0,1,2,1,3,1,1
4396,0,2,0,0,500,1,1,1,2,1,3,1,1
4397,1,2,0,0,500,0,0,1,2,1,2,1,1
4398,1,2,0,1,500,0,0,1,2,1,1,1,1
4399,0,2,0,0,500,1,1,1,2,1,1,1,1
4400,1,2,0,0,500,0,0,0,2,1,2,1,1
4401,1,2,0,0,500,1,0,0,2,1,2,1,1
4402,1,0,1,1,500,1,1,2,3,1,3,1,1
4403,0,1,0,0,555,0,1,2,0,0,3,0,0
4404,1,2,0,0,555,1,1,0,2,5,1,0,0
4405,1,2,0,0,555,1,0,0,2,5,1,0,0
4406,1,2,0,0,555,1,1,0,1,0,2,0,0
4407,0,2,2,1,500,1,0,2,0,1,3,1,1
4408,1,3,1,1,500,1,1,2,3,1,3,1,1
4409,0,1,0,0,500,0,0,2,3,1,3,1,0
4410,1,3,1,0,555,0,1,2,3,0,3,0,1
4411,1,3,1,0,555,0,1,2,3,0,3,0,1
4412,0,2,0,0,555,1,0,2,0,0,3,0,0
4413,1,4,1,0,555,0,1,2,3,0,3,1,1
4414,0,2,0,0,555,1,1,1,4,0,1,1,1
4415,0,2,0,0,555,1,1,1,4,0,1,1,1
4416,0,2,0,0,555,0,1,0,2,0,1,1,1
4417,0,2,0,1,555,0,1,0,2,0,2,1,1
4418,0,2,0,0,555,1,1,0,2,0,2,1,1
4419,0,2,0,0,555,0,1,0,2,0,1,1,1
4420,1,0,1,0,555,1,0,0,1,0,3,1,1
4421,1,0,1,0,555,1,1,0,1,0,2,1,1
4422,1,0,2,1,555,0,1,0,1,0,2,1,1
4423,1,1,1,0,555,1,1,2,0,0,3,1,1
4424,1,1,0,0,555,0,1,0,1,0,3,1,1
4425,1,0,3,1,500,1,1,0,0,1,3,0,1
4426,1,0,4,0,500,0,1,0,0,1,3,0,1
4427,1,1,0,1,500,1,0,1,1,1,2,1,1
4428,1,1,0,1,500,1,1,1,1,1,2,1,1
4429,1,1,0,0,500,0,0,1,1,1,1,1,1
4430,0,1,0,1,500,0,0,0,0,1,3,0,0
4431,0,2,0,0,555,0,0,2,3,1,3,0,0
4432,1,1,0,0,500,1,0,1,1,1,2,1,1
4433,1,1,0,0,500,0,1,1,1,1,1,1,1
4434,0,1,0,0,500,0,0,0,0,1,2,1,0
4435,0,4,5,1,500,0,1,0,0,1,3,1,1
4436,1,4,5,1,500,0,1,0,0,1,3,1,1
4437,1,4,5,1,500,1,1,0,0,1,3,1,1
4438,1,4,5,1,500,1,1,0,0,1,3,1,1
4439,0,1,0,1,500,0,0,0,0,1,2,1,0
4440,1,1,0,0,500,0,1,0,0,1,3,1,1
4441,1,1,0,0,500,1,0,0,0,1,3,1,1
4442,1,1,0,0,500,0,0,0,0,1,2,1,0
4443,0,2,0,0,500,0,0,0,0,1,2,1,0
4444,0,2,4,1,500,1,1,0,0,1,3,1,1
4445,1,2,4,0,500,0,1,0,0,1,2,1,1
4446,1,2,4,0,500,0,1,1,1,1,1,1,1
4447,1,3,4,1,555,1,0,1,1,1,2,1,1
4448,1,3,4,1,500,0,1,1,1,1,1,1,1
4449,1,3,4,1,500,1,1,1,1,1,2,1,1
4450,0,3,4,1,500,0,1,1,1,1,1,1,1
4451,1,3,4,0,555,1,1,1,1,1,2,1,1
4452,0,2,0,0,500,1,1,3,1,1,1,1,1
4453,1,2,0,0,555,1,0,1,2,0,1,0,0
4454,1,1,0,0,555,0,0,1,2,0,0,0,0
4455,1,2,0,0,555,1,1,1,2,0,0,0,0
4456,1,2,0,0,555,0,0,1,2,0,1,0,0
4457,0,2,0,1,555,1,0,1,2,0,1,0,0
4458,1,1,0,0,500,0,0,2,3,1,2,2,1
4459,1,2,0,0,555,0,0,3,4,0,1,0,0
4460,1,2,0,0,555,0,0,1,2,0,0,0,0
4461,0,2,0,0,555,0,0,1,2,0,0,0,0
4462,0,2,0,0,500,0,1,3,1,1,0,2,1
4463,1,2,0,0,500,1,0,2,0,1,1,2,1
4464,1,2,0,0,500,0,1,2,0,1,1,2,1
4465,1,2,0,0,500,1,0,2,0,1,1,2,1
4466,1,1,0,0,500,0,0,2,3,1,2,2,1
4467,0,1,0,0,555,0,0,1,1,0,1,0,0
4468,0,1,0,0,555,1,0,1,1,0,0,0,0
4469,0,1,0,0,555,1,0,1,1,0,1,0,0
4470,0,2,0,0,555,0,0,1,2,0,0,0,0
4471,0,1,0,0,555,0,0,1,1,0,0,0,0
4472,1,2,0,0,555,0,1,1,1,0,2,0,0
4473,0,1,0,0,555,1,0,2,0,0,3,0,0
4477,1,1,0,0,555,0,1,2,0,0,3,0,0
4478,0,1,0,1,555,1,0,2,0,0,3,0,0
4479,0,1,0,1,555,0,1,2,0,0,2,0,0
4480,1,1,0,0,555,1,0,2,0,5,3,0,0
4481,1,0,4,1,555,1,1,2,0,5,3,0,1
4482,1,0,1,1,555,0,0,2,3,0,3,0,1
4483,0,1,1,1,555,0,0,2,3,5,3,0,1
4484,0,2,1,1,555,0,0,2,3,0,3,0,1
4485,0,3,0,1,555,1,0,2,0,0,3,0,0
4486,0,1,1,0,555,0,1,2,0,0,3,0,1
4487,1,1,4,1,555,1,1,2,0,5,3,0,1
4488,1,0,0,0,555,0,0,1,3,0,2,1,1
4489,0,0,0,0,555,1,1,1,3,0,2,1,1
4490,1,0,0,0,555,0,0,1,3,5,2,1,1
4491,1,2,4,1,555,1,0,3,1,0,1,0,1
4492,1,2,4,1,555,1,0,3,1,0,1,0,1
4493,1,0,0,0,555,0,0,1,3,0,1,0,0
4494,0,0,0,0,555,1,1,1,3,5,1,0,0
4495,0,0,0,1,555,0,0,1,3,5,1,0,0
4496,1,0,0,0,555,0,0,1,3,0,2,0,1
4497,1,0,0,0,555,1,0,1,3,5,3,0,1
4498,1,0,0,0,555,0,0,1,3,0,2,0,1
4499,1,0,0,0,555,0,0,1,3,0,2,0,1
4500,1,0,1,0,555,1,1,1,3,0,3,0,1
4501,1,0,1,1,555,0,1,1,3,5,1,0,1
4502,1,0,0,0,555,0,1,0,3,0,3,0,1
4503,0,2,0,0,555,1,1,2,0,5,3,2,1
4504,1,2,0,0,555,1,1,2,0,0,2,2,1
4505,1,2,0,0,555,1,1,2,0,5,3,2,1
4506,1,2,0,0,555,1,1,2,0,0,3,2,1
4507,1,2,0,0,555,1,1,2,0,5,2,2,1
4508,1,2,0,0,555,1,1,2,0,5,2,2,1
4509,0,3,0,0,555,1,1,2,0,0,3,2,1
4510,1,2,0,0,555,0,1,2,0,5,2,2,1
4511,1,2,0,0,555,1,1,2,0,0,3,2,1
4512,0,2,0,0,555,1,1,2,0,0,2,2,1
4513,1,3,0,0,555,1,0,2,0,0,3,2,1
4514,1,3,0,0,555,1,0,2,0,0,2,2,1
4515,1,3,0,0,555,0,1,2,0,0,2,2,1
4516,1,2,0,0,555,0,1,2,0,0,2,2,1
4517,1,1,1,0,555,1,1,2,0,5,3,2,1
4518,1,0,1,1,555,1,0,2,0,0,3,2,1
4519,0,1,1,0,555,1,1,2,0,0,2,2,1
4520,1,2,1,0,555,0,0,0,2,0,0,2,1
4521,1,2,1,0,555,0,1,0,2,0,1,2,1
4522,1,2,1,0,555,0,1,0,2,0,0,2,1
4523,1,0,1,0,555,0,0,2,0,0,1,2,1
4524,1,0,1,0,555,1,1,2,0,0,3,2,1
4525,0,2,1,0,555,1,1,0,1,0,2,2,1
4526,1,2,1,0,555,1,1,0,1,0,2,2,1
4527,1,2,1,1,555,1,0,1,4,5,0,2,1
4528,0,2,1,1,555,0,0,0,1,0,1,2,1
4529,1,2,1,0,555,1,1,0,1,0,2,2,1
4530,1,1,1,0,555,0,1,0,1,0,2,2,1
4531,1,1,1,0,555,0,1,0,1,0,2,2,1
4532,1,2,1,1,555,0,0,0,2,5,2,1,1
4533,1,2,1,0,555,0,0,0,2,5,1,1,1
4534,0,1,1,1,555,1,1,0,1,0,2,1,1
4535,1,2,1,0,555,1,1,0,1,0,3,1,1
4536,1,2,1,1,555,0,1,0,1,0,2,1,1
4537,1,2,1,1,555,0,1,0,2,0,2,1,1
4538,1,2,1,0,555,0,0,0,2,0,1,1,1
4539,1,2,1,0,555,1,1,0,2,5,2,1,1
4540,1,2,2,1,555,1,0,0,1,0,3,1,1
4541,1,2,2,0,555,1,0,0,1,0,2,1,1
4542,0,2,2,0,555,1,1,0,1,5,2,1,1
4543,1,2,2,0,555,0,1,0,1,5,2,1,1
4544,1,2,2,0,555,1,0,0,1,0,2,1,1
4545,1,1,4,0,500,0,1,0,1,2,3,1,1
4546,1,4,3,1,500,1,0,0,1,3,3,1,1
4547,1,4,3,1,500,1,0,0,1,3,3,1,1
4548,1,4,3,0,500,1,1,0,2,2,3,1,1
4549,1,4,3,1,500,1,0,0,2,3,3,1,1
4550,1,4,3,0,500,1,1,0,2,3,3,1,1
4551,0,4,4,1,500,1,1,0,1,3,3,1,1
4552,1,4,4,1,500,0,0,0,2,4,3,1,1
4553,1,4,4,1,500,0,0,0,2,4,3,1,1
4554,1,3,4,1,500,0,1,0,2,2,3,1,1
4555,1,4,3,0,500,0,1,0,2,3,2,1,1
4556,1,4,4,0,500,1,1,0,1,3,3,1,1
4557,1,3,4,1,500,0,1,0,1,4,3,1,1
4558,0,3,4,1,500,1,0,0,2,2,3,1,1
4559,1,2,0,1,555,0,0,0,1,0,2,1,1
4560,0,2,0,0,555,0,1,2,3,0,2,3,1
4561,1,1,0,0,555,0,1,2,0,0,2,3,1
4562,1,4,1,1,555,1,1,0,1,0,3,1,1
4563,1,4,1,1,555,0,1,0,1,0,3,1,1
4564,1,4,1,1,555,1,1,0,1,0,3,1,1
4565,0,4,2,1,555,0,0,2,0,0,3,1,1
4566,1,0,3,1,555,1,1,2,0,5,3,1,1
4567,0,1,3,1,555,1,1,0,1,5,3,1,1
4568,1,3,5,1,555,1,1,0,1,0,3,1,1
4569,1,0,2,1,555,0,1,0,1,0,3,1,1
4570,1,4,2,0,555,0,1,0,1,0,3,1,1
4571,0,3,2,0,555,0,0,2,0,0,3,1,1
4572,1,3,2,1,555,0,1,2,0,0,3,1,1
4573,1,1,2,0,555,0,1,0,1,0,2,1,1
4574,1,0,3,1,555,0,1,0,1,0,2,1,1
4575,0,0,1,0,555,1,1,0,1,0,3,1,1
4576,1,2,0,0,555,1,1,2,3,0,3,3,1
4577,1,1,2,1,555,1,1,0,1,0,3,1,1
4578,1,4,2,1,555,1,1,2,0,0,3,1,1
4579,0,4,2,1,555,1,0,2,0,0,3,1,1
4580,1,0,3,0,555,0,1,0,1,0,2,1,1
4581,0,4,3,0,555,0,1,0,1,0,3,1,1
4582,0,2,2,0,555,0,0,0,1,0,3,1,1
4583,1,2,3,1,555,1,0,0,2,0,3,1,1
4584,0,2,3,1,555,0,0,0,2,0,3,1,1
4585,0,2,3,1,555,1,0,2,0,0,3,1,1
4586,0,3,2,1,555,0,0,0,1,0,3,1,1
4587,1,0,3,1,555,1,1,0,2,0,2,1,1
4588,1,0,3,0,555,1,0,0,2,0,2,1,1
4589,1,1,1,1,555,1,0,0,2,0,3,1,1
4590,0,2,0,0,555,1,0,1,4,0,3,1,1
4591,1,2,0,0,555,1,1,2,3,0,2,3,1
4592,1,2,0,0,555,0,1,2,3,0,2,3,1
4593,1,2,0,0,555,1,1,2,3,0,3,2,1
4594,1,3,4,1,555,1,1,0,1,5,3,1,1
4595,0,2,3,0,555,0,0,0,2,0,2,1,1
4596,1,3,3,1,555,1,0,0,2,0,3,1,1
4597,1,3,3,1,555,0,1,0,2,0,2,1,1
4598,1,3,3,1,555,1,1,0,2,0,3,1,1
4599,1,3,3,1,555,0,1,0,2,0,2,1,1
4600,1,4,2,0,555,0,0,0,1,0,3,1,1
4601,0,2,3,1,555,1,0,0,1,0,3,1,1
4602,1,4,3,1,555,1,1,0,1,0,3,1,1
4603,1,3,3,0,555,0,1,0,1,0,3,1,1
4604,1,2,1,1,555,1,1,2,0,0,3,1,1
4605,1,3,1,0,555,1,1,2,0,0,3,1,1
